Ano Fato,Data Fato,Data_Hora Fato,Dia da Semana Fato,Latitude,Longitude,Tentado/Consumado Nat Principal,Desc Longa Subgrupo Complemento Nat,Causa Presumida
2015,3/19/2015,19/03/2015 20:50:00,QUINTA-FEIRA,-20.74052810,-42.87882510,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,3/20/2015,20/03/2015 20:50:00,SEXTA-FEIRA,-20.74370240,-42.88033170,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,3/22/2015,22/03/2015 20:52:00,DOMINGO,-20.75831070,-42.87827690,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2015,3/27/2015,27/03/2015 22:30:00,SEXTA-FEIRA,-20.73103890,-42.86426820,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,3/28/2015,28/03/2015 11:00:00,SÁBADO,-20.74785680,-42.87204180,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,3/31/2015,31/03/2015 18:40:00,TERÇA-FEIRA,-20.78960630,-42.88016740,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,IGNORADO
2015,3/31/2015,31/03/2015 19:30:00,TERÇA-FEIRA,-20.75129730,-42.83962410,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2015,3/31/2015,31/03/2015 23:20:00,TERÇA-FEIRA,-20.74462280,-42.86375050,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,4/11/2015,11/04/2015 23:00:00,SÁBADO,-20.76276790,-42.88749470,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,4/13/2015,13/04/2015 22:53:00,SEGUNDA-FEIRA,-20.75417840,-42.87825080,CONSUMADO,BENS / VALORES DE MOTORISTA / COBRADOR DE TRANSPORTE COLETIVO,IGNORADO
2015,4/14/2015,14/04/2015 15:30:00,TERÇA-FEIRA,-20.75525000,-42.89491670,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2015,4/15/2015,15/04/2015 23:30:00,QUARTA-FEIRA,-20.75079790,-42.87094890,CONSUMADO,BENS/VALORES DE TRABALHADOR DE RUA,IGNORADO
2015,4/20/2015,20/04/2015 08:15:00,SEGUNDA-FEIRA,-20.77126580,-42.88583310,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,4/22/2015,22/04/2015 01:00:00,QUARTA-FEIRA,-20.74540510,-42.87917870,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,4/26/2015,26/04/2015 22:00:00,DOMINGO,-20.77036990,-42.88499470,CONSUMADO,BENS / VALORES DE MOTORISTA / COBRADOR DE TRANSPORTE COLETIVO,IGNORADO
