Ano Fato,Data Fato,Data_Hora Fato,Horário Fato,Dia da Semana Fato,Latitude,Longitude,Município,Tentado/Consumado Nat Principal,Desc Longa Subgrupo Complemento Nat,Causa Presumida
2014,8/24/2014,24/08/2014 21:10:00,21:10:00,DOMINGO,-21.42032190,-45.94657810,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,8/25/2014,25/08/2014 21:40:00,21:40:00,SEGUNDA-FEIRA,-21.42285600,-45.94821420,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2014,8/31/2014,31/08/2014 04:11:00,04:11:00,DOMINGO,-21.44175310,-45.95489620,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,9/1/2014,01/09/2014 21:25:00,21:25:00,SEGUNDA-FEIRA,-21.42299540,-45.95138290,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,9/1/2014,01/09/2014 23:33:00,23:33:00,SEGUNDA-FEIRA,-21.43873460,-45.94279110,ALFENAS,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,OUTRAS MOTIVACOES/CAUSAS 
2014,9/3/2014,03/09/2014 20:04:00,20:04:00,QUARTA-FEIRA,-21.41620940,-45.96130100,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,9/4/2014,04/09/2014 22:00:00,22:00:00,QUINTA-FEIRA,-21.41649170,-45.95938740,ALFENAS,CONSUMADO,BENS/VALORES DE MORADOR / VISITANTE DE RESIDENCIA,VANTAGEM ECONOMICA
2014,9/12/2014,12/09/2014 00:02:00,00:02:00,SEXTA-FEIRA,-21.41576490,-45.95003500,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,9/13/2014,13/09/2014 10:00:00,10:00:00,SÁBADO,-21.43745190,-46.11021160,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2014,9/15/2014,15/09/2014 22:10:00,22:10:00,SEGUNDA-FEIRA,-21.41931470,-45.95053410,ALFENAS,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,9/18/2014,18/09/2014 22:30:00,22:30:00,QUINTA-FEIRA,-21.41762400,-45.94664770,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,9/18/2014,18/09/2014 23:00:00,23:00:00,QUINTA-FEIRA,-21.43745190,-46.11021160,ALFENAS,CONSUMADO,BENS / VALORES EM INTERIOR DE VEICULO,ACAO DE GANGUES / FACCOES CRIMINOSAS
2014,9/19/2014,19/09/2014 11:30:00,11:30:00,SEXTA-FEIRA,-21.43053930,-45.94695390,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,9/21/2014,21/09/2014 22:00:00,22:00:00,DOMINGO,-21.42013380,-45.94948680,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,ENVOLVIMENTO COM DROGAS
2014,9/21/2014,21/09/2014 19:45:00,19:45:00,DOMINGO,-21.42031030,-45.95048500,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,9/22/2014,22/09/2014 22:00:00,22:00:00,SEGUNDA-FEIRA,-21.42324660,-45.94881160,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,9/23/2014,23/09/2014 20:30:00,20:30:00,TERÇA-FEIRA,-21.42230160,-45.95208800,ALFENAS,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,9/23/2014,23/09/2014 22:50:00,22:50:00,TERÇA-FEIRA,-21.40344560,-45.94174180,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,9/25/2014,25/09/2014 23:00:00,23:00:00,QUINTA-FEIRA,-21.43728890,-45.94949010,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,9/28/2014,28/09/2014 01:30:00,01:30:00,DOMINGO,-21.42429670,-45.96799210,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2014,9/28/2014,28/09/2014 13:30:00,13:30:00,DOMINGO,-21.42804520,-45.94904410,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),ACAO DE GANGUES / FACCOES CRIMINOSAS
2014,9/28/2014,28/09/2014 22:45:00,22:45:00,DOMINGO,-21.42581186,-45.95270673,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,9/30/2014,30/09/2014 15:50:00,15:50:00,TERÇA-FEIRA,-21.42205150,-45.95306900,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,10/2/2014,02/10/2014 19:00:00,19:00:00,QUINTA-FEIRA,-21.41012470,-45.96115580,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,10/3/2014,03/10/2014 16:00:00,16:00:00,SEXTA-FEIRA,-21.42058990,-45.95409350,ALFENAS,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,VANTAGEM ECONOMICA
2014,10/4/2014,04/10/2014 20:40:00,20:40:00,SÁBADO,-21.42540530,-45.95728040,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,10/7/2014,07/10/2014 09:30:00,09:30:00,TERÇA-FEIRA,-21.43724460,-45.99500500,ALFENAS,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2014,10/8/2014,08/10/2014 21:00:00,21:00:00,QUARTA-FEIRA,-21.41818710,-45.96213850,ALFENAS,CONSUMADO,MOTORISTA DE TAXI,VANTAGEM ECONOMICA
2014,10/12/2014,12/10/2014 19:15:00,19:15:00,DOMINGO,-21.49660220,-46.02680650,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,10/14/2014,14/10/2014 13:45:00,13:45:00,TERÇA-FEIRA,-21.44694870,-46.00232680,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,ACAO DE GANGUES / FACCOES CRIMINOSAS
2014,10/15/2014,15/10/2014 19:30:00,19:30:00,QUARTA-FEIRA,-21.42624250,-45.93582090,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,10/15/2014,15/10/2014 23:30:00,23:30:00,QUARTA-FEIRA,-21.42942290,-45.93681800,ALFENAS,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,VANTAGEM ECONOMICA
2014,10/22/2014,22/10/2014 12:40:00,12:40:00,QUARTA-FEIRA,-21.42254280,-45.94719040,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2014,10/22/2014,22/10/2014 23:40:00,23:40:00,QUARTA-FEIRA,-21.43568010,-45.94701020,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,OUTRAS MOTIVACOES/CAUSAS 
2014,10/26/2014,26/10/2014 22:15:00,22:15:00,DOMINGO,-21.42475390,-45.94695730,ALFENAS,TENTADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,10/27/2014,27/10/2014 22:00:00,22:00:00,SEGUNDA-FEIRA,-21.44190590,-45.95186720,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,10/28/2014,28/10/2014 15:00:00,15:00:00,TERÇA-FEIRA,-21.42189700,-45.94832550,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,10/29/2014,29/10/2014 21:40:00,21:40:00,QUARTA-FEIRA,-21.44311850,-45.95223240,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,10/30/2014,30/10/2014 21:50:00,21:50:00,QUINTA-FEIRA,-21.42780960,-45.93527500,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,10/30/2014,30/10/2014 21:30:00,21:30:00,QUINTA-FEIRA,-21.42754910,-45.93453760,ALFENAS,TENTADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2014,11/1/2014,01/11/2014 02:25:00,02:25:00,SÁBADO,-21.42470570,-45.95842350,ALFENAS,CONSUMADO,MOTORISTA DE TAXI,VANTAGEM ECONOMICA
2014,11/1/2014,01/11/2014 22:20:00,22:20:00,SÁBADO,-21.42717450,-45.94255320,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,11/1/2014,01/11/2014 03:30:00,03:30:00,SÁBADO,-21.42143520,-45.96098190,ALFENAS,CONSUMADO,MOTORISTA DE TAXI,ACAO DE GANGUES / FACCOES CRIMINOSAS
2014,11/2/2014,02/11/2014 21:00:00,21:00:00,DOMINGO,-21.45855930,-45.94673650,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,11/3/2014,03/11/2014 21:40:00,21:40:00,SEGUNDA-FEIRA,-21.44022810,-45.95588460,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),ACAO DE GANGUES / FACCOES CRIMINOSAS
2014,11/4/2014,04/11/2014 16:00:00,16:00:00,TERÇA-FEIRA,-21.42174780,-45.98023420,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,ACAO DE GANGUES / FACCOES CRIMINOSAS
2014,11/5/2014,05/11/2014 22:30:00,22:30:00,QUARTA-FEIRA,-21.43115800,-45.94807180,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2014,11/5/2014,05/11/2014 22:00:00,22:00:00,QUARTA-FEIRA,-21.42462080,-45.96093870,ALFENAS,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2014,11/6/2014,06/11/2014 18:00:00,18:00:00,QUINTA-FEIRA,-21.39935770,-45.94715800,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2014,11/7/2014,07/11/2014 05:40:00,05:40:00,SEXTA-FEIRA,-21.41921050,-45.96246120,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,11/7/2014,07/11/2014 19:45:00,19:45:00,SEXTA-FEIRA,-21.41445580,-45.95721960,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2014,11/7/2014,07/11/2014 18:17:00,18:17:00,SEXTA-FEIRA,-21.42544050,-45.95723600,ALFENAS,TENTADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2014,11/11/2014,11/11/2014 22:54:00,22:54:00,TERÇA-FEIRA,-21.41282660,-45.94405780,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2014,11/12/2014,12/11/2014 19:00:00,19:00:00,QUARTA-FEIRA,-21.42254280,-45.94719040,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,11/15/2014,15/11/2014 05:30:00,05:30:00,SÁBADO,-21.44337000,-45.94997290,ALFENAS,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,11/17/2014,17/11/2014 21:40:00,21:40:00,SEGUNDA-FEIRA,-21.43062480,-45.94344400,ALFENAS,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,VANTAGEM ECONOMICA
2014,11/18/2014,18/11/2014 20:40:00,20:40:00,TERÇA-FEIRA,-21.42308777,-45.95067202,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,11/18/2014,18/11/2014 23:10:00,23:10:00,TERÇA-FEIRA,-21.42066690,-45.94771930,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,ACAO DE GANGUES / FACCOES CRIMINOSAS
2014,11/18/2014,18/11/2014 23:35:00,23:35:00,TERÇA-FEIRA,-21.41708190,-45.95791050,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2014,11/20/2014,20/11/2014 23:07:00,23:07:00,QUINTA-FEIRA,-21.43057550,-45.93795570,ALFENAS,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,11/21/2014,21/11/2014 21:40:00,21:40:00,SEXTA-FEIRA,-21.42299740,-45.94792720,ALFENAS,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2014,11/22/2014,22/11/2014 10:40:00,10:40:00,SÁBADO,-21.42061733,-45.94664907,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,11/22/2014,22/11/2014 23:54:00,23:54:00,SÁBADO,-21.44070120,-45.95419370,ALFENAS,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,11/26/2014,26/11/2014 11:20:00,11:20:00,QUARTA-FEIRA,-21.39973350,-45.94681530,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2014,12/1/2014,01/12/2014 20:53:00,20:53:00,SEGUNDA-FEIRA,-21.43895780,-45.94399820,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2014,12/2/2014,02/12/2014 22:50:00,22:50:00,TERÇA-FEIRA,-21.42395290,-45.96452560,ALFENAS,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,VANTAGEM ECONOMICA
2014,12/3/2014,03/12/2014 07:40:00,07:40:00,QUARTA-FEIRA,-21.42959279,-45.94479475,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,12/4/2014,04/12/2014 00:10:00,00:10:00,QUINTA-FEIRA,-21.41796150,-45.95849420,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,OUTRAS MOTIVACOES/CAUSAS 
2014,12/5/2014,05/12/2014 07:00:00,07:00:00,SEXTA-FEIRA,-21.42329530,-45.94821020,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,ENVOLVIMENTO COM DROGAS
2014,12/7/2014,07/12/2014 23:00:00,23:00:00,DOMINGO,-21.42412370,-45.96294780,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2014,12/8/2014,08/12/2014 17:20:00,17:20:00,SEGUNDA-FEIRA,-21.41238860,-45.95682760,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,12/8/2014,08/12/2014 21:18:00,21:18:00,SEGUNDA-FEIRA,-21.41484060,-45.95068120,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,12/9/2014,09/12/2014 03:30:00,03:30:00,TERÇA-FEIRA,-21.40260980,-45.94846650,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,OUTRAS MOTIVACOES/CAUSAS 
2014,12/9/2014,09/12/2014 11:03:00,11:03:00,TERÇA-FEIRA,-21.43445460,-45.93890730,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,ACAO DE GANGUES / FACCOES CRIMINOSAS
2014,12/9/2014,09/12/2014 20:40:00,20:40:00,TERÇA-FEIRA,-21.41401430,-45.95349110,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,12/11/2014,11/12/2014 11:20:00,11:20:00,QUINTA-FEIRA,-21.42594030,-45.94402350,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,ENVOLVIMENTO COM DROGAS
2014,12/11/2014,11/12/2014 23:40:00,23:40:00,QUINTA-FEIRA,-21.42455660,-45.96155950,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,12/12/2014,12/12/2014 00:45:00,00:45:00,SEXTA-FEIRA,-21.40260980,-45.94846650,ALFENAS,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,ACAO DE GANGUES / FACCOES CRIMINOSAS
2014,12/14/2014,14/12/2014 21:30:00,21:30:00,DOMINGO,-21.41812660,-45.95855490,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2014,12/16/2014,16/12/2014 17:10:00,17:10:00,TERÇA-FEIRA,-21.41398020,-45.94628060,ALFENAS,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2014,12/17/2014,17/12/2014 14:00:00,14:00:00,QUARTA-FEIRA,-21.42396320,-45.96237610,ALFENAS,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,VANTAGEM ECONOMICA
2014,12/18/2014,18/12/2014 19:45:00,19:45:00,QUINTA-FEIRA,-21.41029690,-45.95883200,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2014,12/18/2014,18/12/2014 21:15:00,21:15:00,QUINTA-FEIRA,-21.43828270,-45.95089530,ALFENAS,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2014,12/20/2014,20/12/2014 01:00:00,01:00:00,SÁBADO,-21.42433310,-45.94590940,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,12/20/2014,20/12/2014 21:20:00,21:20:00,SÁBADO,-21.43124810,-45.94734270,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2014,12/20/2014,20/12/2014 22:50:00,22:50:00,SÁBADO,-21.43482100,-45.94928990,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2014,12/22/2014,22/12/2014 18:45:00,18:45:00,SEGUNDA-FEIRA,-21.41880670,-45.96313450,ALFENAS,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,IGNORADO
2014,12/24/2014,24/12/2014 00:10:00,00:10:00,QUARTA-FEIRA,-21.42030400,-45.96977330,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2014,12/24/2014,24/12/2014 12:30:00,12:30:00,QUARTA-FEIRA,-21.42939300,-45.94891270,ALFENAS,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,ACAO DE GANGUES / FACCOES CRIMINOSAS
2014,12/25/2014,25/12/2014 06:15:00,06:15:00,QUINTA-FEIRA,-21.42323740,-45.94512690,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,12/25/2014,25/12/2014 14:30:00,14:30:00,QUINTA-FEIRA,-21.42886520,-45.94460660,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,ENVOLVIMENTO COM DROGAS
2014,12/26/2014,26/12/2014 14:50:00,14:50:00,SEXTA-FEIRA,-21.42777870,-45.94470220,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,12/26/2014,26/12/2014 19:10:00,19:10:00,SEXTA-FEIRA,-21.42298880,-45.94593100,ALFENAS,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2014,12/27/2014,27/12/2014 21:30:00,21:30:00,SÁBADO,-21.43676030,-45.94745710,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2014,12/28/2014,28/12/2014 20:05:00,20:05:00,DOMINGO,-21.42610280,-45.95216680,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,12/29/2014,29/12/2014 17:50:00,17:50:00,SEGUNDA-FEIRA,-21.41870720,-45.94838870,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,12/30/2014,30/12/2014 18:30:00,18:30:00,TERÇA-FEIRA,-21.42079700,-45.95075690,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,12/30/2014,30/12/2014 21:30:00,21:30:00,TERÇA-FEIRA,-21.43192430,-45.94612240,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,12/31/2014,31/12/2014 18:20:00,18:20:00,QUARTA-FEIRA,-21.42196650,-45.97692340,ALFENAS,CONSUMADO,BENS/VALORES DE CLIENTE/VISITANTE DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2014,12/31/2014,31/12/2014 21:40:00,21:40:00,QUARTA-FEIRA,-21.42176580,-45.94994380,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/2/2015,02/01/2015 20:20:00,20:20:00,SEXTA-FEIRA,-21.41906830,-45.95107630,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/3/2015,03/01/2015 17:50:00,17:50:00,SÁBADO,-21.42573050,-45.94864810,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/3/2015,03/01/2015 17:40:00,17:40:00,SÁBADO,-21.42114960,-45.94999330,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/3/2015,03/01/2015 18:00:00,18:00:00,SÁBADO,-21.42551210,-45.95033860,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/4/2015,04/01/2015 22:30:00,22:30:00,DOMINGO,-21.41931960,-45.95119870,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,1/5/2015,05/01/2015 21:50:00,21:50:00,SEGUNDA-FEIRA,-21.43996280,-45.94078020,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,1/12/2015,12/01/2015 00:21:00,00:21:00,SEGUNDA-FEIRA,-21.41291020,-45.94767640,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/12/2015,12/01/2015 20:50:00,20:50:00,SEGUNDA-FEIRA,-21.43355740,-45.94695470,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,ACAO DE GANGUES / FACCOES CRIMINOSAS
2015,1/13/2015,13/01/2015 22:11:00,22:11:00,TERÇA-FEIRA,-21.45856270,-45.94692050,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),ACAO DE GANGUES / FACCOES CRIMINOSAS
2015,1/14/2015,14/01/2015 23:00:00,23:00:00,QUARTA-FEIRA,-21.41110950,-45.94808590,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,1/15/2015,15/01/2015 08:40:00,08:40:00,QUINTA-FEIRA,-21.42048190,-45.95063460,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/17/2015,17/01/2015 08:20:00,08:20:00,SÁBADO,-21.42572370,-45.95266700,ALFENAS,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/17/2015,17/01/2015 09:00:00,09:00:00,SÁBADO,-21.42949590,-45.94585620,ALFENAS,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/17/2015,17/01/2015 12:30:00,12:30:00,SÁBADO,-21.42756470,-45.94318110,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,1/18/2015,18/01/2015 14:30:00,14:30:00,DOMINGO,-21.42477620,-45.94382690,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/19/2015,19/01/2015 07:40:00,07:40:00,SEGUNDA-FEIRA,-21.41588630,-45.95617960,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/21/2015,21/01/2015 07:00:00,07:00:00,QUARTA-FEIRA,-21.42613270,-45.94988580,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/21/2015,21/01/2015 21:00:00,21:00:00,QUARTA-FEIRA,-21.42613270,-45.94988580,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/22/2015,22/01/2015 09:15:00,09:15:00,QUINTA-FEIRA,-21.42574860,-45.94495110,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/22/2015,22/01/2015 09:00:00,09:00:00,QUINTA-FEIRA,-21.43063850,-45.94341710,ALFENAS,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,1/22/2015,22/01/2015 22:30:00,22:30:00,QUINTA-FEIRA,-21.42683680,-45.93372910,ALFENAS,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
