Ano Fato,Data Fato,Data_Hora Fato,Dia da Semana Fato,Latitude,Longitude,Tentado/Consumado Nat Principal,Desc Longa Subgrupo Complemento Nat,Causa Presumida
2015,7/6/2015,06/07/2015 17:20:00,SEGUNDA-FEIRA,-22.42225140,-45.48134220,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2015,7/7/2015,07/07/2015 17:55:00,TERÇA-FEIRA,-22.43197790,-45.45778170,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,7/8/2015,08/07/2015 11:20:00,QUARTA-FEIRA,-22.42506590,-45.49178910,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2015,7/9/2015,09/07/2015 20:50:00,QUINTA-FEIRA,-22.41951043,-45.45353616,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,7/13/2015,13/07/2015 19:28:00,SEGUNDA-FEIRA,-22.41774480,-45.45388100,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,7/13/2015,13/07/2015 22:30:00,SEGUNDA-FEIRA,-22.42665250,-45.46084490,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,7/28/2015,28/07/2015 08:30:00,TERÇA-FEIRA,-22.42469280,-45.45438070,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,7/30/2015,30/07/2015 08:00:00,QUINTA-FEIRA,-22.42551210,-45.44568670,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,PREENCHIMENTO OPCIONAL
2015,8/1/2015,01/08/2015 19:50:00,SÁBADO,-22.43943860,-45.45604400,TENTADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,VANTAGEM ECONOMICA
2015,8/3/2015,03/08/2015 22:00:00,SEGUNDA-FEIRA,-22.44257170,-45.47610360,TENTADO,BENS / VALORES DE MOTORISTA / COBRADOR DE TRANSPORTE COLETIVO,VANTAGEM ECONOMICA
