Unnamed: 0,closeness_centrality,betweenes_centrality,degree_centrality,eigenvector_centrality,pagerank_centrality,latitude e longitude,quantidade_ocorrencia,distancia_universidade,quantidade_ocorrencia_2,medida_influencia_crime
3377,0.0271807652723787,0.0,0.0005171967933798,0.00167890148854,0.0001079122551604,"(-21.2411462, -44.9845977)",0,1523.4195221535904,0.0,0.0
3378,0.0273209497677458,0.0,0.0005171967933798,0.0012507427946936,0.0001072816617754,"(-21.2396467, -44.9849972)",0,1371.764211680369,0.0,0.0
3379,0.025541047021911,0.0003088283468673,0.0010343935867597,0.0001249455565036,0.0002186658473015,"(-21.2401516, -44.9819013)",0,1645.1705306375782,0.0,0.0
3380,0.0271338334939965,0.0005101732983844,0.0015515903801396,0.0012804520493424,0.0002917516530888,"(-21.2412189, -44.982116)",0,1706.995363747919,0.0,0.0
3381,0.0272063612526857,0.0010202128159117,0.0015515903801396,5.619643090670614e-06,0.0003625521099588,"(-21.2437424, -44.9831671)",0,1840.8399504950528,0.0,0.0
3382,0.0264756622038222,0.0,0.0005171967933798,1.5368329463181006e-06,0.0001442170249557,"(-21.243114, -44.9829439)",0,1801.1724255074205,0.0,0.0
3383,0.0264756622038222,0.0,0.0005171967933798,1.5368329463181006e-06,0.0001442170249557,"(-21.2435959, -44.9820737)",0,1900.538046406938,0.0,0.0
3384,0.0310543889648183,0.0,0.0005171967933798,9.625930191321482e-07,0.0001270985165423,"(-21.2497234, -44.9918415)",0,2126.906866408692,0.3,20.004696395835154
3385,0.0327992643772281,0.0015490465580093,0.0015515903801396,2.0805274500258774e-06,0.0002592928562579,"(-21.2441497, -44.9938242)",0,1494.242948859123,0.4,34.026203497027936
3386,0.032872468049889,0.0056538660165037,0.0012929919834497,3.10401569464366e-08,0.0002975699172817,"(-21.2408305, -44.9980623)",1,1196.52368727308,1.0,107.54119082486136
3387,0.0314913089722216,0.004806017692701,0.0007757951900698,2.535229845728276e-09,0.0001826002550035,"(-21.2407967, -44.9981895)",0,1197.5633287793703,0.2,57.410779155356856
3388,0.0298715598620241,0.0004293750869669,0.0007757951900698,3.5499705708388874e-10,9.770712270471704e-05,"(-21.2408682, -44.9981498)",0,1203.5773975163274,0.1,29.87085021031276
3389,0.0328038479607663,0.0070001745148761,0.0012929919834497,1.195623225505214e-06,0.0002889023656644,"(-21.2390797, -44.9956209)",2,942.9653131310124,1.0,130.95826501951967
3390,0.0336509032673483,0.0882749456065041,0.0015515903801396,7.996742532477888e-06,0.0002540525254667,"(-21.2394047, -44.9929724)",3,973.6679928705888,1.6,68.92014432068405
3391,0.0323813096689458,0.007963954183906,0.0012929919834497,4.28787101325949e-07,0.0002428220344231,"(-21.2390766, -44.9958391)",0,946.6045430289348,0.5,61.58451489586439
3392,0.0283220167600879,0.0,0.0005171967933798,2.376639847894765e-05,0.0001215889470124,"(-21.2353491, -44.9894886)",0,704.7192534453128,0.0,0.0
3393,0.0264123584875563,0.0,0.0005171967933798,9.859169985627502e-05,0.0001172954271411,"(-21.2364725, -44.984048)",0,1225.184428833654,0.0,0.0
3394,0.0249917552639173,0.0002550197587636,0.0015515903801396,2.235309427040307e-06,0.0002718017138474,"(-21.2378624, -44.9786955)",0,1785.9471552886005,0.0,0.0
3395,0.0243750873846215,5.351234282254331e-07,0.0015515903801396,1.4104020464871535e-06,0.0002752083937122,"(-21.2373809, -44.9789482)",0,1739.046427924885,0.0,0.0
3396,0.0300236697275831,0.0,0.0005171967933798,7.492858886311307e-08,0.0001363730233419,"(-21.2343579, -44.9955021)",0,429.47603698499074,0.0,0.0
3397,0.0305238812188387,0.0016924419033496,0.0007757951900698,6.83266112417619e-11,0.000182268044751,"(-21.237195, -44.9981528)",0,832.7079730136118,0.5,40.70114457356285
3398,0.0275862367759498,0.0241594329268074,0.0007757951900698,4.1133251456845816e-08,0.0001370185056964,"(-21.2595847, -44.9917329)",0,3219.780220867779,0.0,0.0
3399,0.0247625547366506,0.0,0.0005171967933798,2.027737429510208e-14,0.0001320888474374,"(-21.225215, -44.9916752)",0,662.207640156406,0.1,6.037790052542128
3400,0.0259987883551409,0.0005101732983844,0.0015515903801396,3.2376678951215734e-13,0.0003272942413329,"(-21.2267627, -44.9931631)",0,450.6341017908533,0.1,12.49557406695738
3401,0.0242371368574804,0.0,0.0005171967933798,8.322169182879628e-15,0.0001329083048753,"(-21.2216634, -44.9911615)",0,1052.3240445540457,0.0,0.0
3402,0.0240185901770278,0.0053241495197895,0.0015515903801396,1.4910109148674727e-14,0.0002588200540492,"(-21.2250841, -44.9966767)",0,679.6030890028046,0.0,0.0
3403,0.0225614883436776,0.0,0.0005171967933798,9.349427002898683e-15,0.000132428334226,"(-21.21987, -44.9955595)",0,1214.9834339516303,0.0,0.0
3404,0.0228029832646579,0.0,0.0005171967933798,1.2944139408042684e-14,0.0001239476380324,"(-21.2192772, -44.9928231)",0,1278.9392552775578,0.0,0.0
3405,0.02403426760632,3.136191546922008e-05,0.0015515903801396,3.0050700295481044e-14,0.0002664332109415,"(-21.2248337, -44.9928403)",0,667.3779183059364,0.0,0.0
3406,0.0254006138423542,0.0046962779364134,0.0015515903801396,7.296867487506692e-14,0.0003291254250827,"(-21.2251591, -44.991423)",0,678.3259396317694,0.2,7.112474436429341
3407,0.025378301437041,0.0,0.0005171967933798,2.3112183619649528e-14,0.0001354875880679,"(-21.2239229, -44.9896176)",0,888.1106752971026,0.3,10.916681581322498
3408,0.0245889263380035,0.0,0.0005171967933798,1.7948615379562752e-14,0.0001284057141389,"(-21.2266868, -44.9934802)",0,452.8540681033524,0.0,0.0
3409,0.0253307185125346,0.0,0.0005171967933798,8.940812419794854e-14,0.0001315522276914,"(-21.2268559, -44.9934008)",0,435.6118234038592,0.2,13.390730257963043
3410,0.0271032875183802,0.0,0.0005171967933798,1.5883250672133785e-12,0.0001392214446517,"(-21.2259148, -44.990563)",0,649.0517683117168,0.0,0.0
3411,0.0234265262287508,0.0014190660665377,0.0015515903801396,4.431268540688193e-14,0.0003577596408088,"(-21.2240758, -44.9972312)",0,805.3020525332707,0.3,24.64364398059211
3412,0.0228827290342101,0.0,0.0010343935867597,1.84886332830742e-14,0.0002437376664132,"(-21.223864, -44.9970898)",1,821.3518419339395,0.4,33.8224701130428
3413,0.0222286001347751,0.0,0.0005171967933798,7.373041681097683e-14,0.0001241729323837,"(-21.2229308, -44.9962999)",0,894.3622835390544,0.0,0.0
3414,0.0266867345799045,0.0313133487118732,0.0007757951900698,1.1278324170427951e-10,0.0002372466138341,"(-21.2261992, -45.0010357)",0,874.6244346872984,0.2,17.40297651726353
3415,0.0273581649918199,0.0501802648098088,0.0010343935867597,3.9758869345227357e-10,0.0002351285011992,"(-21.2262605, -45.001211)",0,885.7336654300321,0.1,11.007530168064108
3416,0.0241680456395718,0.0,0.0005171967933798,9.029568446412973e-14,0.000144128172041,"(-21.2253191, -45.0021442)",0,1024.9819020833156,0.2,16.424054598702252
3417,0.0254926794084804,0.045583061364796,0.0015515903801396,8.017109057072587e-13,0.0002697989226927,"(-21.2249727, -45.0005423)",4,921.8943559525196,2.4,155.21543570559797
3418,0.024850045088111,0.0,0.0005171967933798,2.264963271332857e-13,0.0001151627138331,"(-21.2252361, -44.9997507)",0,843.1787875248398,2.0,115.81819909481143
3419,0.0242535708307848,0.0050908967344226,0.0015515903801396,2.239664688262973e-13,0.0003181567788623,"(-21.2241918, -45.0019705)",0,1089.5477971470152,0.0,0.0
3420,0.023119796642487,0.0019530778805705,0.0015515903801396,3.826430756232423e-14,0.0003104617484242,"(-21.2243671, -45.0036106)",0,1210.1850747422025,1.9,66.48704929041591
3421,0.0225908006097418,0.0008498874880695,0.0015515903801396,1.6769023405915052e-14,0.0003393778958128,"(-21.2243731, -45.003813)",0,1226.9037946670253,0.7,62.64898360447589
3422,0.021601756321374,0.0,0.0005171967933798,4.06671603599979e-15,0.0001354011288273,"(-21.2239793, -45.0039368)",1,1262.8933543732671,0.4,12.42521848534331
3423,0.0220846914371767,0.0,0.0005171967933798,4.937972169582399e-15,0.0001338320979454,"(-21.2244153, -45.0039602)",0,1236.7567227031675,0.1,10.094816700995962
3424,0.0236735642267382,0.0040742068144133,0.0015515903801396,8.751195967599883e-14,0.000312251511706,"(-21.2243303, -45.0032521)",0,1182.6515621658025,1.0,50.74710527045393
